date,etf,ticker,name,weight_pct,shares,market_value,source,fetched_at_utc
2026-07-19,SOXQ,TXN,Texas Instruments Incorporated,4.16,345783.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,ADI,"Analog Devices, Inc.",3.77,4556398.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,ALAB,"Astera Labs, Inc.",2.88,3283153.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,AMAT,"Applied Materials, Inc.",5.18,4189768.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,AMD,"Advanced Micro Devices, Inc.",8.39,7307222.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,ASML,ASML Holding N.V.,2.3,607687.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,ASX,"ASE Technology Holding Co., Ltd.",1.28,14143084.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,AVGO,Broadcom Inc.,7.11,8441104.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,CRDO,Credo Technology Group Holding Ltd,2.16,3880605.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,ENTG,"Entegris, Inc.",1.09,3556180.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,INTC,Intel Corporation,5.62,23787443.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,KLAC,KLA Corporation,4.73,9812167.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,LRCX,Lam Research Corporation,4.39,5926297.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,MCHP,Microchip Technology Incorporated,2.31,12468787.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,MPWR,"Monolithic Power Systems, Inc.",3.21,1111499.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,MRVL,"Marvell Technology, Inc.",4.7,9198314.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,MTSI,"MACOM Technology Solutions Holdings, Inc.",1.08,1618934.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,MU,"Micron Technology, Inc.",8.09,3883864.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,NVDA,NVIDIA Corporation,7.6,17861352.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,NXPI,NXP Semiconductors N.V.,3.58,5867776.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,ON,ON Semiconductor Corporation,1.88,9140306.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,QCOM,QUALCOMM Incorporated,3.01,7511871.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,TER,"Teradyne, Inc.",2.78,3649016.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,TSM,Taiwan Semiconductor Manufacturing Company Limited,4.3,4684285.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,TXN,Texas Instruments Incorporated,4.0,6168660.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-19,SOXX,UMC,United Microelectronics Corporation,1.02,19607282.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-19T05:39:27+00:00
2026-07-20,SMH,ADI,"Analog Devices, Inc.",4.46,8007234.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,ALAB,"Astera Labs, Inc.",0.94,2097018.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,AMAT,"Applied Materials, Inc.",4.97,6326223.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,AMD,"Advanced Micro Devices, Inc.",5.68,7722263.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,ARM,Arm Holdings plc,1.04,2613417.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,ASML,ASML Holding N.V.,5.22,2014512.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,AVGO,Broadcom Inc.,6.11,11102835.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,CDNS,"Cadence Design Systems, Inc.",2.23,4555386.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,INTC,Intel Corporation,4.14,29371723.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,KLAC,KLA Corporation,4.64,14719612.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,LRCX,Lam Research Corporation,4.54,9768739.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,MCHP,Microchip Technology Incorporated,0.94,7847709.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,MPWR,"Monolithic Power Systems, Inc.",1.36,701227.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,MRVL,"Marvell Technology, Inc.",3.48,12447833.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,MU,"Micron Technology, Inc.",4.93,3917071.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,NVDA,NVIDIA Corporation,20.97,69724602.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,NXPI,NXP Semiconductors N.V.,1.28,3243180.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,ON,ON Semiconductor Corporation,0.63,4874498.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,QCOM,QUALCOMM Incorporated,4.11,16118455.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,SNPS,"Synopsys, Inc.",1.82,3201521.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,STM,STMicroelectronics N.V.,1.23,13378476.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,SWKS,"Skyworks Solutions, Inc.",0.16,1870746.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,TER,"Teradyne, Inc.",1.18,2457772.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,TSM,Taiwan Semiconductor Manufacturing Company Limited,9.16,15500214.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SMH,TXN,Texas Instruments Incorporated,4.7,11149232.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,ADI,"Analog Devices, Inc.",4.02,256382.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,ALAB,"Astera Labs, Inc.",2.19,172925.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,AMAT,"Applied Materials, Inc.",5.22,235750.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,AMD,"Advanced Micro Devices, Inc.",4.26,205587.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,ARM,Arm Holdings plc,1.59,142597.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,ASML,ASML Holding N.V.,4.81,65801.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,AVGO,Broadcom Inc.,9.2,593722.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,COHR,Coherent Corp.,2.29,197378.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,CRDO,Credo Technology Group Holding Ltd,1.58,186079.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,ENTG,"Entegris, Inc.",0.89,153844.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,GFS,GLOBALFOUNDRIES Inc.,1.33,553910.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,INTC,Intel Corporation,3.68,925221.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,KLAC,KLA Corporation,4.91,552124.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,LRCX,Lam Research Corporation,4.37,333465.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,MCHP,Microchip Technology Incorporated,1.85,546864.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,MPWR,"Monolithic Power Systems, Inc.",2.72,49562.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,MRVL,"Marvell Technology, Inc.",4.08,517588.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,MU,"Micron Technology, Inc.",7.76,218547.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,NVDA,NVIDIA Corporation,12.78,1507575.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,NXPI,NXP Semiconductors N.V.,2.84,254712.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,ON,ON Semiconductor Corporation,1.44,395370.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,QCOM,QUALCOMM Incorporated,3.04,422695.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,TER,"Teradyne, Inc.",2.13,157917.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,TSM,Taiwan Semiconductor Manufacturing Company Limited,4.22,253569.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXQ,TXN,Texas Instruments Incorporated,4.12,347118.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,ADI,"Analog Devices, Inc.",4.01,4923622.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,ALAB,"Astera Labs, Inc.",2.33,3547681.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,AMAT,"Applied Materials, Inc.",5.2,4527424.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,AMD,"Advanced Micro Devices, Inc.",8.49,7896074.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,ASML,ASML Holding N.V.,2.49,656659.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,ASX,"ASE Technology Holding Co., Ltd.",1.27,15282772.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,AVGO,Broadcom Inc.,7.33,9121300.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,CRDO,Credo Technology Group Holding Ltd,1.84,4193313.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,ENTG,"Entegris, Inc.",1.16,3842752.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,INTC,Intel Corporation,5.3,25704347.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,KLAC,KLA Corporation,4.89,10602847.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,LRCX,Lam Research Corporation,4.35,6403873.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,MCHP,Microchip Technology Incorporated,2.36,13473571.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,MPWR,"Monolithic Power Systems, Inc.",3.42,1201127.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,MRVL,"Marvell Technology, Inc.",4.07,9939626.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,MTSI,"MACOM Technology Solutions Holdings, Inc.",1.01,1749350.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,MU,"Micron Technology, Inc.",7.72,4196836.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,NVDA,NVIDIA Corporation,8.49,19300680.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,NXPI,NXP Semiconductors N.V.,3.66,6340600.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,ON,ON Semiconductor Corporation,1.87,9876866.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,QCOM,QUALCOMM Incorporated,3.02,8117223.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,TER,"Teradyne, Inc.",2.76,3943112.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,TSM,Taiwan Semiconductor Manufacturing Company Limited,4.37,5061805.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,TXN,Texas Instruments Incorporated,4.1,6665772.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-20,SOXX,UMC,United Microelectronics Corporation,0.98,21187322.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-20T05:56:48+00:00
2026-07-21,SMH,ADI,"Analog Devices, Inc.",4.46,8007234.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,ALAB,"Astera Labs, Inc.",0.94,2097018.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,AMAT,"Applied Materials, Inc.",4.97,6326223.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,AMD,"Advanced Micro Devices, Inc.",5.68,7722263.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,ARM,Arm Holdings plc,1.04,2613417.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,ASML,ASML Holding N.V.,5.22,2014512.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,AVGO,Broadcom Inc.,6.11,11102835.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,CDNS,"Cadence Design Systems, Inc.",2.23,4555386.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,INTC,Intel Corporation,4.14,29371723.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,KLAC,KLA Corporation,4.64,14719612.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,LRCX,Lam Research Corporation,4.54,9768739.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,MCHP,Microchip Technology Incorporated,0.94,7847709.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,MPWR,"Monolithic Power Systems, Inc.",1.36,701227.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,MRVL,"Marvell Technology, Inc.",3.48,12447833.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,MU,"Micron Technology, Inc.",4.93,3917071.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,NVDA,NVIDIA Corporation,20.97,69724602.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,NXPI,NXP Semiconductors N.V.,1.28,3243180.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,ON,ON Semiconductor Corporation,0.63,4874498.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,QCOM,QUALCOMM Incorporated,4.11,16118455.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,SNPS,"Synopsys, Inc.",1.82,3201521.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,STM,STMicroelectronics N.V.,1.23,13378476.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,SWKS,"Skyworks Solutions, Inc.",0.16,1870746.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,TER,"Teradyne, Inc.",1.18,2457772.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,TSM,Taiwan Semiconductor Manufacturing Company Limited,9.16,15500214.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SMH,TXN,Texas Instruments Incorporated,4.7,11149232.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,ADI,"Analog Devices, Inc.",4.02,256382.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,ALAB,"Astera Labs, Inc.",2.19,172925.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,AMAT,"Applied Materials, Inc.",5.22,235750.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,AMD,"Advanced Micro Devices, Inc.",4.26,205587.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,ARM,Arm Holdings plc,1.59,142597.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,ASML,ASML Holding N.V.,4.81,65801.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,AVGO,Broadcom Inc.,9.2,593722.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,COHR,Coherent Corp.,2.29,197378.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,CRDO,Credo Technology Group Holding Ltd,1.58,186079.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,ENTG,"Entegris, Inc.",0.89,153844.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,GFS,GLOBALFOUNDRIES Inc.,1.33,553910.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,INTC,Intel Corporation,3.68,925221.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,KLAC,KLA Corporation,4.91,552124.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,LRCX,Lam Research Corporation,4.37,333465.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,MCHP,Microchip Technology Incorporated,1.85,546864.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,MPWR,"Monolithic Power Systems, Inc.",2.72,49562.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,MRVL,"Marvell Technology, Inc.",4.08,517588.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,MU,"Micron Technology, Inc.",7.76,218547.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,NVDA,NVIDIA Corporation,12.78,1507575.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,NXPI,NXP Semiconductors N.V.,2.84,254712.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,ON,ON Semiconductor Corporation,1.44,395370.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,QCOM,QUALCOMM Incorporated,3.04,422695.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,TER,"Teradyne, Inc.",2.13,157917.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,TSM,Taiwan Semiconductor Manufacturing Company Limited,4.22,253569.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXQ,TXN,Texas Instruments Incorporated,4.12,347118.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXX,ADI,"Analog Devices, Inc.",4.01,4923622.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
2026-07-21,SOXX,ALAB,"Astera Labs, Inc.",2.33,3547681.0,,"stockanalysis.com (백업 소스, 운용사 EOD 데이터 재게시)",2026-07-21T05:38:23+00:00
